Ploidy,Species,Dev,Dev50,Devprog
01synth,QM24a,60,0.411009624,0.048669307
01synth,QM24a,60,0.151025328,0.362185578
01synth,QM24a,60,0.065836988,0.044279271
01synth,QM24a,60,0.415984978,0.047199079
01synth,QM24a,60,0.08059231,0.047972792
01synth,QM24a,60,0.390732284,0.073463238
01synth,QM24a,60,0.118397119,0.317178028
01synth,QM24a,60,0.203210224,0.056469114
01synth,QM24a,60,0.26770707,0.208663562
01synth,QM24a,60,0.037467585,0.058530076
01synth,QM24a,60,0.025992087,0.09042949
01synth,QM24a,60,1.77305E-07,0.499999862
01synth,QM24a,60,0.326473348,0.411219069
01synth,QM24a,60,0.42485154,0.47093448
01synth,QM24a,60,0.330409363,0.333312422
01synth,QM24a,60,0.096982782,0.050059959
01synth,QM24a,60,0.116674332,0.083896843
01synth,QM24a,60,0.003106719,0.27397032
01synth,QM24a,60,0.372498561,0.055797749
01synth,QM24a,60,0.014078571,0.401607085
01synth,QM24a,60,0.252889579,0.250027398
01synth,QM24a,60,0.115456242,0.146714268
01synth,QM24a,60,0.1663455,0.212449641
01synth,QM24a,60,0.054882648,0.02407373
01synth,QM24a,60,0.279221455,0.129629013
01synth,QM24a,60,0.455502271,0.013690182
01synth,QM24a,60,0.010227104,0.009555642
01synth,QM24a,60,0.015235109,0.049187345
01synth,QM24a,60,0.212015871,0.025896415
01synth,QM24a,60,0.423817104,0.343553238
01synth,QM24a,60,0.028138215,0.093821823
01synth,QM24a,60,0.174666057,0.307960863
01synth,QM24a,60,0.207335427,0.01104615
01synth,QM24a,60,0.015213943,0.211325497
01synth,QM24a,60,0.02192235,0.041660083
01synth,QM24a,60,0.024011563,0.068107981
01synth,QM24a,60,0.298185266,0.041783623
01synth,QM24a,60,0.102551026,0.602550963
01synth,QM24a,60,0.409115678,0.056923878
01synth,QM24a,60,0.214872908,0.031549588
01synth,QM24a,60,0.115705261,0.081346342
01synth,QM24a,60,0.089434972,0.013555179
01synth,QM24a,60,0.142668498,0.019320537
01synth,QM24a,60,0.310128369,0.068349351
01synth,QM24a,60,0.068218888,0.21235711
01synth,QM24a,60,0.139566349,0.010663908
01synth,QM24a,60,0.173137732,0.167918659
01synth,QM24a,60,0.116229084,0.126117347
01synth,QM24a,60,0.152535025,0.161381193
01synth,QM24a,60,0.287672208,0.21232778
01synth,QM24a,60,0.034594401,0.149967253
01synth,QM24a,60,0.101757864,0.078416075
01synth,QM24a,60,0.454195037,0.053623706
01synth,QM24a,60,0.086565955,0.411570293
01synth,QM24a,60,0.066435597,0.025597421
01synth,QM24a,60,0.5,0.404243108
01synth,QM24a,60,0.047952841,0.073523646
01synth,QM24a,60,0.007215394,0.001183891
01synth,QM24a,60,0.117607217,0.027782337
01synth,QM24a,60,0.333086424,0.405612286
01synth,QM24a,60,0.130162087,0.236966471
01synth,QM24a,60,0.499999748,0.087911908
01synth,QM24a,60,0.189579133,0.127642093
01synth,QM24a,60,0.207246462,0.707246421
01synth,QM24a,60,0.240019138,0.017069637
01synth,QM24a,60,0.151036564,0.010141832
01synth,QM24a,60,0.085272868,0.050883186
01synth,QM24a,60,0.284953293,0.031503527
01synth,QM24a,60,0.16504426,0.027425805
01synth,QM24a,60,0.036457041,0.275756653
01synth,QM24a,60,0.436270043,0.063729913
01synth,QM24a,60,0.090239551,0.144813381
01synth,QM24a,60,1.13636E-07,0.499999898
01synth,QM24a,60,2.89519E-08,0.499999992
01synth,QM24a,60,1.05042E-07,0.50000006
01synth,QM24a,60,0.190980125,0.141265656
01synth,QM24a,60,0.062387304,0.066913341
01synth,QM24a,60,2.68528E-08,0.145476721
01synth,QM24a,60,0.499999756,0.417012265
01synth,QM24a,60,0.161041695,0.181249782
01synth,QM24a,60,0.5,0.730148838
01synth,QM24a,60,0.5,0.406593351
01synth,QM24a,60,0.425902738,0.048391602
01synth,QM24a,60,0.180274917,0.088180191
01synth,QM24a,60,0.303816809,0.240598355
01synth,QM24a,60,0.010987968,0.244292403
01synth,QM24a,60,0.157622268,0.456720305
01synth,QM24a,60,0.5,0.999999896
01synth,QM24a,60,0.263708207,0.350387052
01synth,QM24a,60,0.374753539,0.007176531
01synth,QM24a,60,0.381174554,0.072271844
01synth,QM24a,60,0.406249876,0.091686367
01synth,QM24a,60,0.357534502,0.346763151
01synth,QM24a,60,0.398929616,0.101070285
01synth,QM24a,60,0.499999878,7.78086E-08
01synth,QM24a,60,0.243496957,0.256502959
01synth,QM24a,60,0.071289965,0.002014508
01synth,QM24a,60,0.387645904,0.23489557
01synth,QM24a,60,0.015660517,0.339778247
01synth,QM24a,60,0.5,0.57264101
01synth,QM24a,60,0.052072262,0.027568887
01synth,QM24a,60,0.144429621,0.045752201
01synth,QM24a,60,0.06165036,0.14568398
01synth,QM24a,60,0.017413656,0.157226258
01synth,QM24a,60,0.499999981,0.027091748
01synth,QM24a,60,0.145877968,0.043954566
01synth,QM24a,60,0.266431337,0.006704641
01synth,QM24a,60,0.058052636,0.057191119
01synth,QM24a,60,0.004935675,0.026312678
01synth,QM24a,60,0.04887366,0.081212338
01synth,QM24a,60,0.074334988,0.016862103
01synth,QM24a,60,0.271950199,0.13472647
01synth,QM24a,60,0.110552491,0.060620798
01synth,QM24a,60,0.116098902,0.185726889
01synth,QM24a,60,0.122237214,0.2437911
01synth,QM24a,60,0.39634772,0.011445283
01synth,QM24a,60,0.349837484,0.105804297
01synth,QM24a,60,0.000765424,0.088317959
01synth,QM24a,60,0.000434196,0.249987467
01synth,QM24a,60,0.100735515,0.077942645
01synth,QM24a,60,0.266206165,0.300890212
01synth,QM24a,60,0.499999933,1.22711E-08
01synth,QM24a,60,0.194290762,0.108520591
01synth,QM24a,60,0.043923775,0.236895978
01synth,QM24a,60,0.003733369,0.1301691
01synth,QM24a,60,0.005297415,0.219230827
01synth,QM24a,60,0.146899349,0.134729464
01synth,QM24a,60,0.008646058,0.079578849
01synth,QM24a,60,0.228667286,0.332960579
01synth,QM24a,60,0.173670091,0.062207045
01synth,QM24a,60,0.126071498,0.278168397
01synth,QM24a,60,0.162856824,0.2303514
01synth,QM24a,60,0.173578346,0.013042285
01synth,QM24a,60,0.087555496,0.038425339
01synth,QM24a,60,0.256899077,0.246578825
01synth,QM24a,60,0.066421712,0.074763928
01synth,QM24a,60,0.24000099,0.01505353
01synth,QM24a,60,0.01810546,0.015673601
01synth,QM24a,60,0.101215001,0.017929696
01synth,QM24a,60,0.023081881,0.036444961
01synth,QM24a,60,0.397509271,0.09386832
01synth,QM24a,60,0.229870138,0.196524546
01synth,QM24a,60,0.008774755,0.029548606
01synth,QM24a,60,0.079019914,0.028271166
01synth,QM24a,60,0.104141348,0.072437486
01synth,QM24a,60,0.439597005,0.232607852
01synth,QM24a,60,0.005272214,0.205374936
01synth,QM24a,60,0.081429209,0.103500049
01synth,QM24a,60,0.016203297,0.019464904
01synth,QM24a,60,0.063803986,0.016558221
01synth,QM24a,60,0.311928128,0.292439935
01synth,QM24a,60,0.111796874,0.030002176
01synth,QM24a,60,0.074652738,0.14811353
01synth,QM24a,60,0.301950797,0.192517474
01synth,QM24a,60,0.013942294,0.011501123
01synth,QM24a,60,0.028611812,0.141085246
01synth,QM24a,60,0.04439577,0.27792356
01synth,QM24a,60,0.232499313,0.114726775
01synth,QM24a,60,0.072042713,0.062334473
01synth,QM24a,60,0.348233825,0.198592782
01synth,QM24a,60,0.1698661,0.105444593
01synth,QM24a,60,0.038680978,0.017942001
01synth,QM24a,60,0.108402035,0.049547273
01synth,QM24a,60,0.061698764,0.032046769
01synth,QM24a,60,0.115156534,0.020562164
01synth,QM24a,60,0.01808344,0.106667335
01synth,QM24a,60,0.121065391,0.044989606
01synth,QM24a,60,0.08023679,0.147507369
01synth,QM24a,60,0.07967619,0.040336711
01synth,QM24a,60,0.131615293,0.059011566
01synth,QM24a,60,0.053337746,0.10988155
01synth,QM24a,60,0.056614769,0.059293043
01synth,QM24a,60,0.277685869,0.055156229
01synth,QM24a,60,0.026316779,0.056487742
01synth,QM24a,60,0.220471049,0.023741268
01synth,QM24a,60,0.257461453,0.201284787
01synth,QM24a,60,0.072840425,0.109680467
01synth,QM24a,60,0.124847508,0.03880826
01synth,QM24a,60,0.112625472,0.052851374
01synth,QM24a,60,0.146807358,0.058944925
01synth,QM24a,60,0.170827159,0.046094131
01synth,QM24a,60,0.131756783,0.015381752
01synth,QM24a,60,0.057058456,0.120315111
01synth,QM24a,60,0.063781774,0.017508369
01synth,QM24a,60,0.196619037,0.05583529
01synth,QM24a,60,0.210024632,0.11710992
01synth,QM24a,60,0.036311974,0.01116261
01synth,QM24a,60,0.11577591,0.098862195
01synth,QM24a,60,0.151574719,0.155110794
01synth,QM24a,60,0.167855398,0.354161133
01synth,QM24a,60,0.003615274,0.291618513
01synth,QM24a,60,0.030187652,0.055266895
01synth,QM24a,60,0.011967241,0.004843168
01synth,QM24a,60,0.122505587,0.486564566
01synth,QM24a,60,0.004924969,0.185149041
01synth,QM24a,60,0.099006701,0.247291645
01synth,QM24a,60,0.077702259,0.138468492
01synth,QM24a,60,0.100111598,0.046839818
01synth,QM24a,60,0.087778586,0.058404564
01synth,QM24a,60,0.00487283,0.06138592
01synth,QM24a,60,0.144084659,0.325644629
01synth,QM24a,60,0.184624574,0.071040254
01synth,QM24a,60,0.138542583,0.010072548
01synth,QM24a,60,0.214679758,0.104454283
01synth,QM24a,60,0.287367018,0.15144704
01synth,QM24a,60,0.123001626,0.088323732
01synth,QM24a,60,0.30092651,0.060816222
01synth,QM24a,60,0.094932002,0.026955144
01synth,QM24a,60,0.060535483,0.084827725
01synth,QM24a,60,0.231038808,0.177514985
01synth,QM24a,60,0.08259314,0.076058062
01synth,QM24a,60,0.111491298,0.07751997
01synth,QM24a,60,0.102579251,0.034275694
01synth,QM24a,60,0.031746262,0.078159143
01synth,QM24a,60,0.23668486,0.216729436
01synth,QM24a,60,0.006046413,0.115375268
01synth,QM24a,60,0.075094172,0.093116988
01synth,QM24a,60,0.142912018,0.157726841
01synth,QM24a,60,0.039960784,0.059869868
01synth,QM24a,60,0.015650564,0.008462683
01synth,QM24a,60,0.077900812,0.026053038
01synth,QM24a,60,0.0276607,0.238603398
01synth,QM24a,60,0.058251088,0.010672864
01synth,QM24a,60,0.289079276,0.059747411
01synth,QM24a,60,0.032616151,0.002598726
01synth,QM24a,60,0.261582639,0.143854473
01synth,QM24a,60,0.186067948,0.039808556
01synth,QM24a,60,0.266141287,0.008293499
01synth,QM24a,60,0.060349491,0.136719888
01synth,QM24a,60,0.020861683,0.419140005
01synth,QM24a,60,0.151490678,0.040199472
01synth,QM24a,60,0.012765545,0.017927066
01synth,QM24a,60,0.099557441,0.045653592
01synth,QM24a,60,0.283709271,0.093978829
01synth,QM24a,60,0.214405092,0.016186181
01synth,QM24a,60,0.32681782,0.027640555
01synth,QM24a,60,0.009918555,0.060541603
01synth,QM24a,60,0.076056868,0.235590541
01synth,QM24a,60,0.212126282,0.064616473
01synth,QM24a,60,0.128690824,0.190488569
01synth,QM24a,60,0.165468611,0.169723936
01synth,QM24a,60,0.029323338,0.010163625
01synth,QM24a,60,0.070034564,0.140951966
01synth,QM24a,60,0.193712815,0.210658905
01synth,QM24a,60,0.366994423,0.208802946
01synth,QM24a,60,0.249978694,0.163831713
01synth,QM24a,60,0.142897648,0.039215679
01synth,QM24a,60,0.018305318,0.006571875
01synth,QM24a,60,0.106791765,0.015151626
01synth,QM24a,60,0.169913733,0.135298827
01synth,QM24a,60,0.111023399,0.013170768
01synth,QM24a,60,0.441205902,0.019654912
01synth,QM24a,60,0.22060055,0.227279242
01synth,QM24a,60,0.025809153,0.01715775
01synth,QM24a,60,0.243594377,0.001544673
01synth,QM24a,60,0.001218284,0.030348628
01synth,QM24a,60,0.115797032,0.182925671
01synth,QM24a,60,0.081503916,0.008683541
01synth,QM24a,60,0.036529827,0.229226395
01synth,QM24a,60,0.06389315,0.024902393
01synth,QM24a,60,0.036879039,0.340312104
01synth,QM24a,60,0.0385163,0.102815939
01synth,QM24a,60,0.056463892,0.023958037
01synth,QM24a,60,0.467956815,0.032042747
01synth,QM24a,60,0.268034708,0.129168017
01synth,QM24a,60,0.166143699,0.090586604
01synth,QM24a,60,0.07637628,0.022439361
01synth,QM24a,60,0.084145589,0.035902134
01synth,QM24a,60,0.064690294,0.038658739
01synth,QM24a,60,0.1023341,0.139405137
01synth,QM24a,60,0.353045731,0.118821215
01synth,QM24a,60,0.286177502,0.181907957
01synth,QM24a,60,0.048996881,0.090874473
01synth,QM24a,60,0.214287783,0.225460176
01synth,QM24a,60,0.04171572,0.08673811
01synth,QM24a,60,0.263630829,0.073516893
01synth,QM24a,60,0.126097812,0.286575164
01synth,QM24a,60,0.012171548,0.190295403
01synth,QM24a,60,0.28683218,0.044569207
01synth,QM24a,60,0.071449483,0.240025592
01synth,QM24a,60,0.002551982,0.082692675
01synth,QM24a,60,0.081480944,0.119782991
01synth,QM24a,60,0.411244088,0.033026902
01synth,QM24a,60,0.011722715,0.252080963
01synth,QM24a,60,0.06455354,0.154440903
01synth,QM24a,60,0.233582008,0.196201965
01synth,QM24a,60,0.023277316,0.147395673
01synth,QM24a,60,0.183295379,0.063217692
01synth,QM24a,60,0.056019225,0.171938864
01synth,QM24a,60,0.27511499,0.043774751
01synth,QM24a,60,0.226545937,0.011255701
01synth,QM24a,60,0.072682025,0.067058782
01synth,QM24a,60,0.277812513,0.109860721
01synth,QM24a,60,0.139817077,0.41022132
01synth,QM24a,60,0.088059184,0.106689469
01synth,QM24a,60,0.053620117,0.02566887
01synth,QM24a,60,0.006008124,0.052626957
01synth,QM24a,60,0.27750419,0.179452156
01synth,QM24a,60,0.27409212,0.119217542
01synth,QM24a,60,0.013393429,0.138805916
01synth,QM24a,60,0.158508478,0.226403711
01synth,QM24a,60,0.225208388,0.102178361
01synth,QM24a,60,5.26315E-07,0.500000367
01synth,QM24a,60,0.01115151,0.107522275
01synth,QM24a,60,0.212652704,0.098139056
01synth,QM24a,60,0.053364828,0.124360015
01synth,QM24a,60,0.035678245,0.074804303
01synth,QM24a,60,0.069628392,0.128600763
01synth,QM24a,60,0.01200674,0.014414715
01synth,QM24a,60,0.247398252,0.036063911
01synth,QM24a,60,0.019948433,0.081729451
01synth,QM24a,60,0.086385048,0.164897876
01synth,QM24a,60,0.260980858,0.18940352
01synth,QM24a,60,0.120121762,0.205924896
01synth,QM24a,60,0.139900002,0.208717453
01synth,QM24a,60,0.225802877,0.021577543
01synth,QM25a,60,0.169680272,0.159466817
01synth,QM25a,60,0.172270591,0.016763735
01synth,QM25a,60,0.117619337,0.222039231
01synth,QM25a,60,0.051335039,0.099850411
01synth,QM25a,60,0.212163728,0.075548445
01synth,QM25a,60,0.073975815,0.02011583
01synth,QM25a,60,0.143920098,0.109419514
01synth,QM25a,60,0.01669632,0.237635556
01synth,QM25a,60,0.013341073,0.15158517
01synth,QM25a,60,0.277777572,0.13994358
01synth,QM25a,60,0.156667831,0.227659822
01synth,QM25a,60,0.067664887,0.119804629
01synth,QM25a,60,0.089218901,0.089181221
01synth,QM25a,60,0.010996115,0.028261433
01synth,QM25a,60,0.049549564,0.039083826
01synth,QM25a,60,0.061193714,0.114293848
01synth,QM25a,60,0.043465754,0.061194019
01synth,QM25a,60,0.076303075,0.08810027
01synth,QM25a,60,0.297439045,0.197374345
01synth,QM25a,60,0.098927167,0.401072815
01synth,QM25a,60,0.086661874,0.000436869
01synth,QM25a,60,0.260695203,0.092832223
01synth,QM25a,60,0.207186349,0.024849993
01synth,QM25a,60,0.105331186,0.038819301
01synth,QM25a,60,0.031039843,0.166861168
01synth,QM25a,60,0.193249917,0.205765066
01synth,QM25a,60,0.458783102,0.027571984
01synth,QM25a,60,0.120513395,0.093778966
01synth,QM25a,60,0.017385716,0.008138043
01synth,QM25a,60,0.375301542,0.036528225
01synth,QM25a,60,0.102678607,0.093176088
01synth,QM25a,60,0.050612451,0.028906737
01synth,QM25a,60,0.058730809,0.074622594
01synth,QM25a,60,0.025134658,0.055336161
01synth,QM25a,60,0.016497051,0.077879474
01synth,QM25a,60,0.064308669,0.158707363
01synth,QM25a,60,0.053068376,0.1646595
01synth,QM25a,60,0.12592678,0.002366067
01synth,QM25a,60,0.128685889,0.064035245
01synth,QM25a,60,0.22165162,0.042652005
01synth,QM25a,60,0.186172866,0.157943068
01synth,QM25a,60,0.047251935,0.051392038
01synth,QM25a,60,0.145755511,0.127107698
01synth,QM25a,60,0.116874305,0.026586923
01synth,QM25a,60,0.080500456,0.028073238
01synth,QM25a,60,0.5,0.88364766
01synth,QM25a,60,0.075775793,0.092245135
01synth,QM25a,60,0.121512489,0.055761229
01synth,QM25a,60,0.222937094,0.123927875
01synth,QM25a,60,0.109727016,0.027934815
01synth,QM25a,60,0.114775728,0.002553438
01synth,QM25a,60,0.088259211,0.057386668
01synth,QM25a,60,0.15459579,0.047405315
01synth,QM25a,60,0.068974686,0.316611408
01synth,QM25a,60,0.026057236,0.037230312
01synth,QM25a,60,0.387386345,0.033413258
01synth,QM25a,60,0.026605773,0.117738779
01synth,QM25a,60,0.138412704,0.032601562
01synth,QM25a,60,0.023083267,0.06084937
01synth,QM25a,60,0.016107264,0.10939168
01synth,QM25a,60,0.053852029,0.055381053
01synth,QM25a,60,0.122997766,0.015559648
01synth,QM25a,60,0.022759359,0.097639639
01synth,QM25a,60,0.016266339,0.20667296
01synth,QM25a,60,0.113759501,0.042451815
01synth,QM25a,60,0.399828796,0.07653612
01synth,QM25a,60,0.054952845,0.123611394
01synth,QM25a,60,0.030880535,0.02860851
01synth,QM25a,60,0.078461577,0.010042204
01synth,QM25a,60,0.051529238,0.027310708
01synth,QM25a,60,0.167884171,0.140908741
01synth,QM25a,60,0.114435674,0.017393206
01synth,QM25a,60,0.199131178,0.055520232
01synth,QM25a,60,0.017632612,0.026447394
01synth,QM25a,60,0.163554721,0.051113001
01synth,QM25a,60,0.115808899,0.030442704
01synth,QM25a,60,0.171262807,0.03836393
01synth,QM25a,60,0.470054181,0.340052281
01synth,QM25a,60,0.027537371,0.140556439
01synth,QM25a,60,0.001619857,0.020330698
01synth,QM25a,60,0.017710306,0.014343353
01synth,QM25a,60,0.01253263,0.487467354
01synth,QM25a,60,0.021287382,0.025968146
01synth,QM25a,60,0.259923473,0.192428588
01synth,QM25a,60,0.116822455,0.200488496
01synth,QM25a,60,0.210253927,0.117164832
01synth,QM25a,60,0.328489255,0.324951784
01synth,QM25a,60,0.083794725,0.294733216
01synth,QM25a,60,0.068502364,0.023952228
01synth,QM25a,60,0.130557356,0.053476483
01synth,QM25a,60,0.047422988,0.126229782
01synth,QM25a,60,0.147712114,0.092636156
01synth,QM25a,60,0.335230917,0.083952375
01synth,QM25a,60,0.092857113,0.174866026
01synth,QM25a,60,0.070611878,0.066817517
01synth,QM25a,60,0.499999977,0.023654939
01synth,QM25a,60,0.422014134,0.005161516
01synth,QM25a,60,0.064500052,0.051840337
01synth,QM25a,60,0.112159526,0.067563392
01synth,QM25a,60,0.202712214,0.088119876
01synth,QM25a,60,0.114599372,0.04488074
01synth,QM25a,60,0.027498692,0.279202683
01synth,QM25a,60,0.056728048,0.011504408
01synth,QM25a,60,0.008770215,0.044463376
01synth,QM25a,60,0.125306722,0.112406116
01synth,QM25a,60,0.193069292,0.055671653
01synth,QM25a,60,0.283803849,0.078369783
01synth,QM25a,60,0.115357273,0.022197576
01synth,QM25a,60,0.046195105,0.175237877
01synth,QM25a,60,0.060826167,0.038605479
01synth,QM25a,60,0.143827622,0.018251289
01synth,QM25a,60,0.035965349,0.01158288
01synth,QM25a,60,0.271582437,0.077560734
01synth,QM25a,60,0.410960337,0.225950325
01synth,QM25a,60,0.015198616,0.094096083
01synth,QM25a,60,0.168602474,0.035546989
01synth,QM25a,60,0.41729832,0.008944316
01synth,QM25a,60,0.308549042,0.10309947
01synth,QM25a,60,0.065203969,0.15489805
01synth,QM25a,60,0.494060045,0.005939949
01synth,QM25a,60,0.154838071,0.123635954
01synth,QM25a,60,0.058173163,0.080123891
01synth,QM25a,60,0.242173122,0.054901492
01synth,QM25a,60,0.499999952,0.054633142
01synth,QM25a,60,0.169289724,0.082995615
01synth,QM25a,60,0.459778294,0.760983106
01synth,QM25a,60,0.101534885,0.009244766
01synth,QM25a,60,0.056014551,0.006159922
01synth,QM25a,60,0.499999818,5.6032E-08
01synth,QM25a,60,0.11552575,0.200776492
01synth,QM25a,60,0.099550125,0.033340141
01synth,QM25a,60,0.194607264,0.062819516
01synth,QM25a,60,0.159964677,0.031342146
01synth,QM25a,60,0.056279288,0.002927808
01synth,QM25a,60,0.083953481,0.031038314
01synth,QM25a,60,0.043834388,0.038482734
01synth,QM25a,60,0.029622307,0.051661396
01synth,QM25a,60,0.499999953,0.373129272
01synth,QM25a,60,0.03962669,0.108166391
01synth,QM25a,60,0.075067683,0.141970726
01synth,QM25a,60,0.04683934,0.072087039
01synth,QM25a,60,0.167066535,0.164076938
01synth,QM25a,60,0.00746266,0.058414053
01synth,QM25a,60,0.174853201,0.098725123
01synth,QM25a,60,0.011054076,0.1802868
01synth,QM25a,60,0.036908601,0.026591803
01synth,QM25a,60,0.133669797,0.090578656
01synth,QM25a,60,0.029346162,0.057035698
01synth,QM25a,60,0.028233557,0.105412325
01synth,QM25a,60,0.134663528,0.015016035
01synth,QM25a,60,0.128622309,0.080087328
01synth,QM25a,60,0.050591903,0.188227758
01synth,QM25a,60,0.081415237,0.010019716
01synth,QM25a,60,0.249309041,0.033807504
01synth,QM25a,60,0.010804566,0.024817572
01synth,QM25a,60,0.093891865,0.034229015
01synth,QM25a,60,0.312046429,0.106936544
01synth,QM25a,60,0.206643582,0.109362413
01synth,QM25a,60,0.075352237,0.066257427
01synth,QM25a,60,0.014106751,0.035087676
01synth,QM25a,60,0.229770509,0.24402423
01synth,QM25a,60,0.01092957,0.004740979
01synth,QM25a,60,0.04870973,0.016626787
01synth,QM25a,60,0.204478262,0.134560765
01synth,QM25a,60,0.062382746,0.032785043
01synth,QM25a,60,0.08137844,0.007072547
01synth,QM25a,60,0.358911268,0.112560235
01synth,QM25a,60,0.027260418,0.146229869
01synth,QM25a,60,0.086064873,0.068274751
01synth,QM25a,60,0.049450585,0.208177899
01synth,QM25a,60,0.066724337,0.06865294
01synth,QM25a,60,0.327220094,0.372951718
